x,y,yaw,waypoint_index,action,distance_to_waypoint,heading_error
-1.695728155175785,-0.5358583951443702,0.6583564159024266,1,GO_FORWARD,0.4474997244162559,0.19049522999253343
-1.6931781019546646,-0.5338859953160122,0.6583564131586516,1,GO_FORWARD,0.44433462315455874,0.19186901681341562
-1.6906325844673034,-0.5319171033909101,0.6583564107863722,1,GO_FORWARD,0.4411759996617634,0.1932600157066654
-1.6880915927335245,-0.529951711725139,0.6583564087470483,1,GO_FORWARD,0.43802385537101524,0.1946685456991426
-1.685555116910704,-0.5279898127688321,0.6583564070248337,1,GO_FORWARD,0.43487819222630514,0.19609493349811347
-1.6830231472657522,-0.526031399045679,0.658356405618396,1,GO_FORWARD,0.4317390126591461,0.1975395137463205
-1.6804956741523946,-0.5240764631366699,0.6583564045348328,1,GO_FORWARD,0.42860631957237827,0.1990026292815923
-1.6779726879927352,-0.522124997667179,0.6583564037852506,1,GO_FORWARD,0.4254801163297605,0.2004846314019535
-1.6754541792622812,-0.5201769952966736,0.6583564033816025,1,GO_FORWARD,0.42236040675028125,0.20198588013717778
-1.6729401384777607,-0.5182324487104868,0.6583564033345061,1,GO_FORWARD,0.41924719510633784,0.20350674452760353
-1.6704305561871915,-0.5162913506132083,0.6583564036517885,1,GO_FORWARD,0.4161404861251079,0.20504760291101498
-1.6679254229617682,-0.5143536937233485,0.6583564043375885,1,GO_FORWARD,0.41304028499258405,0.2066088432183043
